;id;name;price;descr_short;imagen;brand;features
246;lbt_1;Giesinger Bräu Lemondrop Triple;4.8;Belgian Tripel;https://www.labirratorium.com/21880-large_default/-giesinger-braeu-lemondrop-triple.jpg;Giesinger Bräu;{'Estilo': 'TRIPEL', 'Origen': 'Alemania', '% Alc.': '7.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pilsner', 'Lúpulos': 'Styrian Goldings y Lemondrop', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
247;lbt_1;Uiltje Superb-Owl;3.8;Sin Alcohol / IPA;https://www.labirratorium.com/21861-large_default/uiltje-superb-owl.jpg;Uiltje Brewing Company;{'Estilo': 'SIN ALCOHOL', 'Origen': 'Holanda', '% Alc.': '0.2\nSIN ALCOHOL (0-1%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Amarillo, Citra, Mosaic y Nelson Sauvin', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}
248;lbt_1;Gulden Draak Cuvèe Prestige Laphroaig;28.95;Belgian Quadrupel Whisky Barrel Aged;https://www.labirratorium.com/17257-large_default/gulden-draak-cuvee-prestige-laphroaig.jpg;Brouwerij Van Steenberge;{'Estilo': 'QUADRUPEL / DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Otros ingredientes': 'Madurada durante 8 semanas en barricas de Whisky', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Saaz y Hallertau', 'IBU': '25-50 Amargor medio\n26.5', 'Color': 'Ámbar', 'Envase': 'Botella'}
249;lbt_1;La Textil Pequeña Muerte;3.3;Belgian Tripel;https://www.labirratorium.com/21924-large_default/la-textil-pequena-muerte.jpg;La Textil;{'Estilo': 'TRIPEL', 'Origen': 'Barcelona', '% Alc.': '8.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio\n28', 'Color': 'Amarillo dorado', 'Envase': 'Lata', 'Levadura': 'Abbey Ale'}
250;lbt_1;Mikkeller / Boon Oude Geuze White Vermouth Foeders;21.95;Lambic / Gueuze;https://www.labirratorium.com/19938-large_default/mikkeller-boon-oude-geuze-white-vermouth-foeders.jpg;Mikkeller;{'Estilo': 'GUEUZE', 'Origen': 'Dinamarca / Bélgica', '% Alc.': '6.6\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida en Barricas de Vermú Blanco', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
251;lbt_1;Gulden Draak Cuveé Prestige Bourbon;28.95;Belgian Quadrupel Bourbon Barrel Aged;https://www.labirratorium.com/17262-large_default/gulden-draak-cuvee-prestige-bourbon.jpg;Brouwerij Van Steenberge;{'Estilo': 'QUADRUPEL / DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barrica e Bourbon', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n26.5', 'Color': 'Marrón', 'Envase': 'Botella'}
252;lbt_1;Dieu du Ciel! Herbe à Détourne;4.95;Tripel;https://www.labirratorium.com/22447-large_default/dieu-du-ciel-herbe-a-detourne.jpg;Brasserie Dieu du Ciel;{'Estilo': 'TRIPEL', 'Origen': 'Canadá', '% Alc.': '10.2\nMUY ALTO (+10%)', 'Volumen (cl)': '34.1 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Citra', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
253;lbt_1;Boon Oude Geuze Boon à l'Ancienne - VAT 108bis Mono Blend;13.95;Lambic / Gueuze;https://www.labirratorium.com/19941-large_default/boon-oude-geuze-boon-a-l-ancienne-vat-108bis-mono-blend.jpg;Brouwerij F. Boon;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '8\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida en Barricas de Roble', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
254;lbt_1;Westmalle Tripel 75 cl.;9.5;Tripel;https://www.labirratorium.com/22460-large_default/westmalle-tripel-75-cl.jpg;Van Westmalle;{'Estilo': 'TRIPEL', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n36', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
255;lbt_1;Mikkeller Henry Gose Lightly;3.7;Sin Alcohol / Gose;https://www.labirratorium.com/22347-large_default/mikkeller-henry-gose-lightly.jpg;Mikkeller;{'Estilo': 'GOSE\nSIN ALCOHOL', 'Origen': 'Dinamarca', '% Alc.': '0.3\nSIN ALCOHOL (0-1%)', 'Otros ingredientes': 'Cilantro y Sal', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Malta Ácida', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}
256;lbt_1;Struise Rio Reserva;6.95;ABT / Quadrupel envejecida en barricas de Bourbon De Kentucky especialmente seleccionadas.;https://www.labirratorium.com/17571-large_default/struise-rio-reserva-st-emilion-wine-kentucky-bourbon-ba.jpg;De Struise Brouwers;{'Estilo': 'QUADRUPEL / DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barricas de Bourbon de Kentucky', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Botella'}
257;lbt_1;Lervig Johnny Low IPA;2.9;Session IPA;https://www.labirratorium.com/7185-large_default/lervig-johnny-low-ipa.jpg;Lervig;{'Estilo': 'SESSION IPA', 'Origen': 'Noruega', '% Alc.': '2.5\nBAJO (2.5-4%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Citra, Simcoe y Amarillo', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
258;lbt_1;Hoegaarden Grand cru;3;Belgian Strong Golden Ale;https://www.labirratorium.com/2265-large_default/hoegaarden-gran-cru.jpg;Hoegaarden;{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica\nBélgica', '% Alc.': '8.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
259;lbt_1;Bulles de Provence Bulle De Garde 18;5.8;Tripel Bourgogne Wine Barrel Aged;https://www.labirratorium.com/22585-large_default/bulles-de-provence-bulle-de-garde-18.jpg;Bulles de Provence - Brasserie de Puyricard;{'Estilo': 'TRIPEL', 'Origen': 'Francia', '% Alc.': '9\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida durante 6 meses en barricas de vino de Borgogna Pommard', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
260;lbt_1;Lambiek Fabriek Oude Geuze Brett-Elle;9.25;Lambic / Gueuze;https://www.labirratorium.com/19944-large_default/lambiek-fabriek-oude-geuze-brett-elle.jpg;Lambiek Fabriek;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '5.5\nMEDIO (4-6%)', 'Otros ingredientes': 'Envejecida en Barricas de Roble', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
261;lbt_1;HItachino Non Ale;3.15;Sin Alcohol;https://www.labirratorium.com/679-large_default/hitachino-non-ale.jpg;Kiuchi Hitachino;{'Estilo': 'SIN ALCOHOL', 'Origen': 'Japón', '% Alc.': '0.3\nSIN ALCOHOL (0-1%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Ámbar', 'Envase': 'Botella'}
262;lbt_1;Magic Rock Freeride;3.85;Sin Alcohol / IPA;https://www.labirratorium.com/23132-large_default/magic-rock-freeride.jpg;Magic Rock;{'Estilo': 'SIN ALCOHOL', 'Origen': 'Inglaterra', '% Alc.': '0.5\nSIN ALCOHOL (0-1%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}
263;lbt_1;Chimay Blanca Cinq Cents 75 cl.;6.2;Belgian Tripel;https://www.labirratorium.com/22805-large_default/chimay-blanca-cinq-cents-75-cl.jpg;Chimay;{'Estilo': 'TRIPEL', 'Origen': 'Bélgica', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n38', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
264;lbt_1;ABK Pils;2.5;Lager / Pilsner;https://www.labirratorium.com/11831-large_default/abk-pils.jpg;Aktienbrauerei Kaufbeuren;{'Estilo': 'PILSNER ', 'Origen': 'Alemania', '% Alc.': '4.2\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n25', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
265;lbt_1;Funky Fluid Free Tropical Smoothie: Pineapple, Mango & Peach;4.55;Sin Alcohol / Fruit Beer;https://www.labirratorium.com/23425-large_default/funky-fluid-free-tropical-smoothie-pineapple-mango-peach.jpg;Browar Funky Fluid;{'Estilo': 'SIN ALCOHOL', 'Origen': 'Polonia', '% Alc.': '0.5\nSIN ALCOHOL (0-1%)', 'Otros ingredientes': 'Piña. Mango y Melocotón', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
266;lbt_1;3 Fonteinen Oude Geuze 2018/2019 Blend 12 37,5 cl.;9.6;Lambic / Gueuze;https://www.labirratorium.com/19966-large_default/3-fonteinen-oude-geuze-20182019-blend-12-375-cl.jpg;3 Fonteinen;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '7\nALTO (6-9%)', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
267;lbt_1;Samuel Smith India Ale;2.95;English IPA;https://www.labirratorium.com/11119-large_default/samuel-smith-india-ale.jpg;Samuel Smith;{'Estilo': 'IPA (INDIA PALE ALE)', '% Alc.': '5\nMEDIO (4-6%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n46', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
268;lbt_1;Struise Pannepeut Vintage 2020;4.75;Quadrupel;https://www.labirratorium.com/19080-large_default/struise-pannepot-vintage-2020.jpg;De Struise Brouwers;{'Estilo': 'QUADRUPEL / DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10\nMUY ALTO (+10%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n27', 'Color': 'Marrón', 'Envase': 'Botella'}
269;lbt_1;3 Fonteinen Oude Geuze 2018/2019 Blend 40 37,5 cl.;9.6;Lambic / Gueuze;https://www.labirratorium.com/20320-large_default/3-fonteinen-oude-geuze-20182019-blend-12-375-cl.jpg;3 Fonteinen;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '7.2\nALTO (6-9%)', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
270;lbt_1;3 Fonteinen Oude Geuze Cuvée Armand & Gaston (season 17l18) Blend No. 66 37,5 cl.;13.45;Lambic / Gueuze;https://www.labirratorium.com/20322-large_default/3-fonteinen-oude-geuze-cuvee-armand-gaston-season-17l18-blend-no-66.jpg;3 Fonteinen;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '6.9\nALTO (6-9%)', 'Otros ingredientes': 'Miel de las Propias Colmenas de 3 Fonteinen', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
271;lbt_1;La Pirata Burning Ice;6.05;Cold IPA;https://www.labirratorium.com/23022-large_default/la-pirata-burning-ice.jpg;La Pirata;{'Estilo': 'COLD IPA', 'Origen': 'Barcelona', '% Alc.': '7.5', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Extra Pale, Lager y Copos de Arroz', 'Lúpulos': 'Citra, Motueka y Nelson Sauvin', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}
272;lbt_1;Oud Beersel Oude Geuze Vieille 37,5cl;7.95;Lambic / Gueuze;https://www.labirratorium.com/21176-large_default/oud-beersel-oude-geuze-vieille-375cl.jpg;Oud Beersel;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '6\nMEDIO (4-6%)', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
273;lbt_1;Gulden Draak Smoked;3.55;Quadrupel / Smoked Beer;https://www.labirratorium.com/19445-large_default/gulden-draak-smoked.jpg;Brouwerij Van Steenberge;{'Estilo': 'QUADRUPEL / DARK STRONG ALE\nRAUCHBIER', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Botella'}
274;lbt_1;Sibeeria Diplomacy;4.45;India Pale Lager;https://www.labirratorium.com/22793-large_default/sibeeria-diplomacy.jpg;Sibeeria Brewery;{'Estilo': 'IPL (INDIA PALE LAGER)', 'Origen': 'República Checa', '% Alc.': '5.6\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Mosaic y Simcoe', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
275;lbt_1;Oud Beersel Oude Geuze Vieille 75 cl.;12.95;Lambic / Gueuze;https://www.labirratorium.com/21178-large_default/oud-beersel-oude-geuze-vieille-75-cl-i.jpg;Oud Beersel;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica', '% Alc.': '6\nMEDIO (4-6%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
276;lbt_1;Brewdog Vagabond Pale Ale Sin Gluten;3.05;Pale Ale Sin Gluten;https://www.labirratorium.com/1815-large_default/brewdog-vagabond-pale-ale-sin-gluten.jpg;Brewdog;{'Estilo': 'PALE ALE\nSIN GLUTEN', 'Origen': 'Escocia', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
277;lbt_1;Naparbier Summer Intentions;4.05;India Pale Lager;https://www.labirratorium.com/23049-large_default/naparbier-summer-intentions.jpg;Naparbier;{'Estilo': 'IPL (INDIA PALE LAGER)', 'Origen': 'Navarra', '% Alc.': '6.5\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Lúpulos': 'Mosaic BBC, Cryo Cascade y Comet', 'IBU': '50-75 Amargor alto\n65', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
278;lbt_1;Boon / Mikkeller Cuvée Oude Henri;12.1;Lambic / Gueuze;https://www.labirratorium.com/21796-large_default/boon-mikkeller-cuvee-oude-henri.jpg;Brouwerij F. Boon;{'Estilo': 'GUEUZE', 'Origen': 'Bélgica / Dinamarca', '% Alc.': '7\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida en Barrica de Roble que anteriormente contuvieron Vino Blanco Espumoso Francés', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
279;lbt_1;Kasteel Barista Chocolate Quad Lata;2.05;ABT / Quadrupel;https://www.labirratorium.com/20539-large_default/kasteel-barista-chocolate-quad-lata.jpg;Van Honsebrouck;{'Estilo': 'QUADRUPEL / DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '11\nMUY ALTO (+10%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pale Ale, Pilsen, Malta de Cebada Tostada', 'IBU': '0-25 Amargor bajo', 'Color': 'Negro', 'Envase': 'Lata'}
280;lbt_1;St. Feuillien Quadruple;3.7;ABT / Quadrupel;https://www.labirratorium.com/23159-large_default/st-feuillien-quadruple.jpg;St-Feuillien / Friart;{'Estilo': 'QUADRUPEL / DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '11\nMUY ALTO (+10%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}
281;lbt_1;Ayinger Bräu-Weisse;2.7;Hefeweien;https://www.labirratorium.com/3748-large_default/ayinger-brau-weisse.jpg;Ayinger;{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'Alemania', '% Alc.': '5,1\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Trigo y Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
282;lbt_1;DouGall's Session Stout;2.7;Stout;https://www.labirratorium.com/1956-large_default/dougalls-session-stout.jpg;Cerveza Dougall's;{'Estilo': 'STOUT', 'Origen': 'Cantabria', '% Alc.': '4.2', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Maris Otter, Chocolate, Roster Barley, Crystal, Avena', 'Lúpulos': 'Cascade', 'IBU': '25-50 Amargor medio\n40', 'Color': 'Negro', 'Envase': 'Botella'}
283;lbt_1;Charles Quint Rouge Rubis / Keizer Karel Robijn Rood;2.1;Belgian Strong Dark Ale;https://www.labirratorium.com/4722-large_default/charles-quint-rouge-rubis-keizer-karel-robijn-rood.jpg;Haacht;{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '8.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '50-75 Amargor alto\n58', 'Color': 'Marrón', 'Envase': 'Botella'}
284;lbt_1;Ayinger Weizen-Bock;2.2;Weizenbock;https://www.labirratorium.com/3972-large_default/ayinger-weizen-bock.jpg;Ayinger;{'Estilo': 'WEIZENBOCK', 'Origen': 'Alemania', '% Alc.': '7.1\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Trigo y Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
285;lbt_1;Sori Out of Office;4.2;Sin Gluten / Session IPA;https://www.labirratorium.com/17595-large_default/sori-out-of-office.jpg;Sori Brewing;{'Estilo': 'SESSION IPA\nSIN GLUTEN', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Simcoe, Cascade y Centennial', 'IBU': '50-75 Amargor alto\n55', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
286;lbt_1;Dieu du Ciel Solstice d'Hiver;5.05;Barley Wine ;https://www.labirratorium.com/20446-large_default/dieu-du-ciel-solstice-d-hiver.jpg;Brasserie Dieu du Ciel;{'Estilo': 'AMERICAN BARLEYWINE', 'Origen': 'Canadá', '% Alc.': '10.2\nMUY ALTO (+10%)', 'Volumen (cl)': '34.1 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Botella'}
287;lbt_1;Garage Ocata;4.45;Session IPA;https://www.labirratorium.com/16956-large_default/garage-ocata.jpg;Garage Beer Co.;{'Estilo': 'SESSION IPA', 'Origen': 'Barcelona', '% Alc.': '5.4\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Maltas': 'Cebada, Avena, Trigo, Espelta', 'Lúpulos': 'Mosaic y Palisade', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}
288;lbt_1;Dieu du Ciel! Isseki Nicho;4.95;Imperial Dark Saison;https://www.labirratorium.com/5588-large_default/dieu-du-ciel-isseki-nicho.jpg;Brasserie Dieu du Ciel;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Canadá', '% Alc.': '9.5\nALTO (6-9%)', 'Volumen (cl)': '34.1 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '25-50 Amargor medio', 'Color': 'Negro', 'Envase': 'Botella'}
289;lbt_1;Rodenbach Caractère Rouge 2016;17.8;Sour / Flanders Red Ale;https://www.labirratorium.com/5422-large_default/rodenbach-caractere-rouge-2016.jpg; Brouwerij Rodenbach (Swinkels Family Brewers);{'Estilo': 'FLANDERS RED ALE', 'Origen': 'Bélgica', '% Alc.': '7\nALTO (6-9%)', 'Otros ingredientes': 'Cerezas, Frambuesas y Arándanos', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}
290;lbt_1;Caleya Asturies Pale Ale;2.5;Pale Ale;https://www.labirratorium.com/12305-large_default/caleya-asturies-pale-ale.jpg;Cerveza Caleya;{'Estilo': 'APA (AMERICAN PALE ALE)', 'Origen': 'Asturias', '% Alc.': '5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pale y Crystal', 'Lúpulos': 'Warrior, Cascade, Summit', 'IBU': '32', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
291;lbt_1;Flying Dog Gonzo;3.8;Imperial Porter;https://www.labirratorium.com/2030-large_default/flying-dog-gonzo.jpg;Flying Dog;{'Estilo': 'IMPERIAL PORTER', 'Origen': 'EEUU', '% Alc.': '10\nMUY ALTO (+10%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Caramel, Black y Chocolate', 'Lúpulos': 'Northern Brewer y Cascade', 'IBU': '75-100 Amargor muy alto\n85', 'Color': 'Negro', 'Envase': 'Botella', 'Levadura': '2 Tipos de Levaduras Diferentes'}
292;lbt_1;De Molen Hel & Verdoemenis;4.35;Imperial Stout;https://www.labirratorium.com/2066-large_default/de-molen-hel-verdoemenis.jpg;Brouwerij De Molen;{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Holanda', '% Alc.': '11\nMUY ALTO (+10%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pils, Caramel, Chocolate, Roasted Brown', 'Lúpulos': 'Saaz y Columbus', 'IBU': '75-100 Amargor muy alto\n102', 'Color': 'Negro', 'Envase': 'Botella'}
293;lbt_1;Flying Dog Easy IPA;2.95;Cerveza ligera, cristalina y lupulada (Session IPA);https://www.labirratorium.com/521-large_default/flying-dog-easy-ipa.jpg;Flying Dog;{'Estilo': 'SESSION IPA', 'Origen': 'EEUU', '% Alc.': '4.7\nMEDIO (4-6%)', 'Volumen (cl)': '35.5 Cl', 'Maltas': 'Biscuit', 'IBU': '50\n50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
294;lbt_1;Beavertown Lazer Crush;3.35;Sin Alcohol / IPA;https://www.labirratorium.com/23342-large_default/beavertown-lazer-crush.jpg;Beavertown;{'Estilo': 'SIN ALCOHOL', 'Origen': 'Inglaterra', '% Alc.': '0.3\nSIN ALCOHOL (0-1%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pilsner', 'Lúpulos': 'Azacca, Amarillo y Citra', 'IBU': '25-50 Amargor medio\n35', 'Color': 'Amarillo pálido', 'Envase': 'Lata', 'Levadura': 'Chr Hansen Neer'}
295;lbt_1;Zichovec Fresh Hop 12 Saaz Special;5.3;Pilsner;https://www.labirratorium.com/21166-large_default/zichovez-fresh-hop-12-saaz-special.jpg;Rodinný pivovar Zichovec;{'Estilo': 'PILSNER ', 'Origen': 'República Checa', '% Alc.': '5.1\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Saaz', 'IBU': '25-50 Amargor medio\n45', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}
